2022-03-29T16:21:00+01:00
Running ./FinalSparseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.94, 0.91, 0.72
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"QPMAddF/2/5/iterations:1",1,3.53651,3.53636,s,,,,,,0.9,1.50995e+07,0.75
"QPMultF/0/3/iterations:1",1,0.234063,0.234044,s,,,,,,0.5,2.7962e+06,0.25
"QPMultF/1/3/iterations:1",1,0.378158,0.378133,s,,,,,,0.5,4.1943e+06,0.5
"QPMultF/2/3/iterations:1",1,0.753399,0.753366,s,,,,,,0.5,8.38861e+06,0.75
"QPMultF/0/4/iterations:1",1,0.422487,0.422471,s,,,,,,0.7,3.91468e+06,0.25
"QPMultF/1/4/iterations:1",1,0.722684,0.72264,s,,,,,,0.7,5.87202e+06,0.5
"QPMultF/2/4/iterations:1",1,1.5336,1.53352,s,,,,,,0.7,1.1744e+07,0.75
"QPMultF/0/5/iterations:1",1,0.802035,0.801983,s,,,,,,0.9,5.03316e+06,0.25
"QPMultF/1/5/iterations:1",1,1.4888,1.48874,s,,,,,,0.9,7.54975e+06,0.5
"QPMultF/2/5/iterations:1",1,3.44173,3.44158,s,,,,,,0.9,1.50995e+07,0.75
"QPMurmurF/0/3/iterations:1",1,0.244619,0.244601,s,,,,,,0.5,2.7962e+06,0.25
"QPMurmurF/1/3/iterations:1",1,0.40683,0.406814,s,,,,,,0.5,4.1943e+06,0.5
"QPMurmurF/2/3/iterations:1",1,0.82334,0.823298,s,,,,,,0.5,8.38861e+06,0.75
"QPMurmurF/0/4/iterations:1",1,0.462065,0.462053,s,,,,,,0.7,3.91468e+06,0.25
"QPMurmurF/1/4/iterations:1",1,0.833565,0.833527,s,,,,,,0.7,5.87202e+06,0.5
"QPMurmurF/2/4/iterations:1",1,1.76184,1.76175,s,,,,,,0.7,1.1744e+07,0.75
