2022-03-29T15:31:24+01:00
Running ./FinalDenseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 1.00, 0.88, 0.52
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"RHMAdd1/0/3/iterations:1",1,0.123214,0.123213,s,,,,,,0.5,2.7962e+06,0.25
"RHMAdd1/1/3/iterations:1",1,0.2238,0.223778,s,,,,,,0.5,4.1943e+06,0.5
"RHMAdd1/2/3/iterations:1",1,0.510833,0.510796,s,,,,,,0.5,8.38861e+06,0.75
"RHMAdd1/0/4/iterations:1",1,0.177168,0.177146,s,,,,,,0.7,3.91468e+06,0.25
"RHMAdd1/1/4/iterations:1",1,0.342847,0.342812,s,,,,,,0.7,5.87202e+06,0.5
"RHMAdd1/2/4/iterations:1",1,0.810727,0.810701,s,,,,,,0.7,1.1744e+07,0.75
"RHMAdd1/0/5/iterations:1",1,0.25248,0.252446,s,,,,,,0.9,5.03316e+06,0.25
"RHMAdd1/1/5/iterations:1",1,0.49504,0.49502,s,,,,,,0.9,7.54975e+06,0.5
"RHMAdd1/2/5/iterations:1",1,1.11878,1.1187,s,,,,,,0.9,1.50995e+07,0.75
"RHMult1/0/3/iterations:1",1,0.11919,0.119188,s,,,,,,0.5,2.7962e+06,0.25
"RHMult1/1/3/iterations:1",1,0.216594,0.216591,s,,,,,,0.5,4.1943e+06,0.5
"RHMult1/2/3/iterations:1",1,0.503249,0.503213,s,,,,,,0.5,8.38861e+06,0.75
"RHMult1/0/4/iterations:1",1,0.173692,0.173679,s,,,,,,0.7,3.91468e+06,0.25
"RHMult1/1/4/iterations:1",1,0.335359,0.335342,s,,,,,,0.7,5.87202e+06,0.5
"RHMult1/2/4/iterations:1",1,0.790609,0.790572,s,,,,,,0.7,1.1744e+07,0.75
"RHMult1/0/5/iterations:1",1,0.250994,0.250983,s,,,,,,0.9,5.03316e+06,0.25
"RHMult1/1/5/iterations:1",1,0.478095,0.47807,s,,,,,,0.9,7.54975e+06,0.5
"RHMult1/2/5/iterations:1",1,1.07397,1.07392,s,,,,,,0.9,1.50995e+07,0.75
"RHMurmur1/0/3/iterations:1",1,0.183132,0.183113,s,,,,,,0.5,2.7962e+06,0.25
"RHMurmur1/1/3/iterations:1",1,0.343463,0.343431,s,,,,,,0.5,4.1943e+06,0.5
"RHMurmur1/2/3/iterations:1",1,0.730064,0.730016,s,,,,,,0.5,8.38861e+06,0.75
"RHMurmur1/0/4/iterations:1",1,0.436598,0.436593,s,,,,,,0.7,3.91468e+06,0.25
"RHMurmur1/1/4/iterations:1",1,0.741303,0.741265,s,,,,,,0.7,5.87202e+06,0.5
"RHMurmur1/2/4/iterations:1",1,1.52709,1.52699,s,,,,,,0.7,1.1744e+07,0.75
"RHMurmur1/0/5/iterations:1",1,1.10534,1.10527,s,,,,,,0.9,5.03316e+06,0.25
"RHMurmur1/1/5/iterations:1",1,1.70233,1.70224,s,,,,,,0.9,7.54975e+06,0.5
"RHMurmur1/2/5/iterations:1",1,3.50506,3.50487,s,,,,,,0.9,1.50995e+07,0.75
"RHTab1/0/3/iterations:1",1,0.243344,0.243341,s,,,,,,0.5,2.7962e+06,0.25
"RHTab1/1/3/iterations:1",1,0.445533,0.445491,s,,,,,,0.5,4.1943e+06,0.5
"RHTab1/2/3/iterations:1",1,0.941141,0.941058,s,,,,,,0.5,8.38861e+06,0.75
"RHTab1/0/4/iterations:1",1,0.549764,0.549714,s,,,,,,0.7,3.91468e+06,0.25
"RHTab1/1/4/iterations:1",1,0.912501,0.912456,s,,,,,,0.7,5.87202e+06,0.5
"RHTab1/2/4/iterations:1",1,1.89378,1.89365,s,,,,,,0.7,1.1744e+07,0.75
"RHTab1/0/5/iterations:1",1,1.28698,1.28691,s,,,,,,0.9,5.03316e+06,0.25
"RHTab1/1/5/iterations:1",1,1.97944,1.97934,s,,,,,,0.9,7.54975e+06,0.5
"RHTab1/2/5/iterations:1",1,4.06119,4.061,s,,,,,,0.9,1.50995e+07,0.75
