2022-03-29T20:25:29+01:00
Running ./FinalDenseLookupSmall
Run on (10 X 3200 MHz CPU s)
CPU Caches:
  L1 Data 32 KiB (x10)
  L1 Instruction 32 KiB (x10)
  L2 Unified 1024 KiB (x10)
  L3 Unified 14080 KiB (x1)
Load Average: 0.17, 0.04, 0.11
***WARNING*** CPU scaling is enabled, the benchmark real time measurements may be noisy and will incur extra overhead.
name,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message,"Loadfactor","Totlookup","UnsuccesRatio"
"Chained8Murmur/1/1/iterations:1",1,0.671016,0.670994,s,,,,,,0.35,8.38861e+06,0.5
"Chained8Murmur/2/1/iterations:1",1,1.27123,1.2712,s,,,,,,0.35,1.67772e+07,0.75
"Chained8Murmur/0/2/iterations:1",1,0.558775,0.558738,s,,,,,,0.45,5.59241e+06,0.25
"Chained8Murmur/1/2/iterations:1",1,0.850301,0.850256,s,,,,,,0.45,8.38861e+06,0.5
"Chained8Murmur/2/2/iterations:1",1,1.58562,1.58555,s,,,,,,0.45,1.67772e+07,0.75
"Chained8Tab/0/0/iterations:1",1,0.517282,0.517268,s,,,,,,0.25,5.59241e+06,0.25
"Chained8Tab/1/0/iterations:1",1,0.756155,0.756106,s,,,,,,0.25,8.38861e+06,0.5
"Chained8Tab/2/0/iterations:1",1,1.40997,1.40991,s,,,,,,0.25,1.67772e+07,0.75
"Chained8Tab/0/1/iterations:1",1,0.551568,0.551526,s,,,,,,0.35,5.59241e+06,0.25
"Chained8Tab/1/1/iterations:1",1,0.816323,0.816275,s,,,,,,0.35,8.38861e+06,0.5
"Chained8Tab/2/1/iterations:1",1,1.52674,1.52665,s,,,,,,0.35,1.67772e+07,0.75
"Chained8Tab/0/2/iterations:1",1,0.685593,0.685575,s,,,,,,0.45,5.59241e+06,0.25
"Chained8Tab/1/2/iterations:1",1,1.02983,1.02979,s,,,,,,0.45,8.38861e+06,0.5
"Chained8Tab/2/2/iterations:1",1,1.91944,1.91936,s,,,,,,0.45,1.67772e+07,0.75
"Chained24MAdd/0/0/iterations:1",1,0.235073,0.235055,s,,,,,,0.25,5.59241e+06,0.25
"Chained24MAdd/1/0/iterations:1",1,0.346834,0.346819,s,,,,,,0.25,8.38861e+06,0.5
"Chained24MAdd/2/0/iterations:1",1,0.678088,0.678056,s,,,,,,0.25,1.67772e+07,0.75
"Chained24MAdd/0/1/iterations:1",1,0.278391,0.27838,s,,,,,,0.35,5.59241e+06,0.25
"Chained24MAdd/1/1/iterations:1",1,0.408145,0.408135,s,,,,,,0.35,8.38861e+06,0.5
"Chained24MAdd/2/1/iterations:1",1,0.797807,0.797795,s,,,,,,0.35,1.67772e+07,0.75
"Chained24MAdd/0/2/iterations:1",1,0.313202,0.313198,s,,,,,,0.45,5.59241e+06,0.25
"Chained24MAdd/1/2/iterations:1",1,0.457468,0.457463,s,,,,,,0.45,8.38861e+06,0.5
"Chained24MAdd/2/2/iterations:1",1,0.884813,0.884755,s,,,,,,0.45,1.67772e+07,0.75
"Chained24MAdd/0/3/iterations:1",1,0.325763,0.32574,s,,,,,,0.5,5.59241e+06,0.25
"Chained24MAdd/1/3/iterations:1",1,0.474523,0.474493,s,,,,,,0.5,8.38861e+06,0.5
"Chained24MAdd/2/3/iterations:1",1,0.937199,0.937164,s,,,,,,0.5,1.67772e+07,0.75
"Chained24Mult/0/0/iterations:1",1,0.233402,0.233393,s,,,,,,0.25,5.59241e+06,0.25
"Chained24Mult/1/0/iterations:1",1,0.343168,0.343157,s,,,,,,0.25,8.38861e+06,0.5
"Chained24Mult/2/0/iterations:1",1,0.682754,0.682718,s,,,,,,0.25,1.67772e+07,0.75
"Chained24Mult/0/1/iterations:1",1,0.2778,0.277797,s,,,,,,0.35,5.59241e+06,0.25
"Chained24Mult/1/1/iterations:1",1,0.4081,0.408078,s,,,,,,0.35,8.38861e+06,0.5
"Chained24Mult/2/1/iterations:1",1,0.80462,0.804592,s,,,,,,0.35,1.67772e+07,0.75
"Chained24Mult/0/2/iterations:1",1,0.317915,0.317908,s,,,,,,0.45,5.59241e+06,0.25
"Chained24Mult/1/2/iterations:1",1,0.463611,0.463588,s,,,,,,0.45,8.38861e+06,0.5
"Chained24Mult/2/2/iterations:1",1,0.90789,0.907862,s,,,,,,0.45,1.67772e+07,0.75
"Chained24Mult/0/3/iterations:1",1,0.32898,0.32897,s,,,,,,0.5,5.59241e+06,0.25
"Chained24Mult/1/3/iterations:1",1,0.482424,0.48241,s,,,,,,0.5,8.38861e+06,0.5
"Chained24Mult/2/3/iterations:1",1,0.946082,0.946021,s,,,,,,0.5,1.67772e+07,0.75
"Chained24Murmur/0/0/iterations:1",1,0.329521,0.329508,s,,,,,,0.25,5.59241e+06,0.25
"Chained24Murmur/1/0/iterations:1",1,0.467568,0.467563,s,,,,,,0.25,8.38861e+06,0.5
"Chained24Murmur/2/0/iterations:1",1,0.882645,0.88261,s,,,,,,0.25,1.67772e+07,0.75
"Chained24Murmur/0/1/iterations:1",1,0.375699,0.375688,s,,,,,,0.35,5.59241e+06,0.25
"Chained24Murmur/1/1/iterations:1",1,0.530837,0.530827,s,,,,,,0.35,8.38861e+06,0.5
"Chained24Murmur/2/1/iterations:1",1,0.999018,0.998973,s,,,,,,0.35,1.67772e+07,0.75
"Chained24Murmur/0/2/iterations:1",1,0.421937,0.421917,s,,,,,,0.45,5.59241e+06,0.25
"Chained24Murmur/1/2/iterations:1",1,0.598436,0.598412,s,,,,,,0.45,8.38861e+06,0.5
"Chained24Murmur/2/2/iterations:1",1,1.12446,1.12442,s,,,,,,0.45,1.67772e+07,0.75
"Chained24Murmur/0/3/iterations:1",1,0.446443,0.446419,s,,,,,,0.5,5.59241e+06,0.25
"Chained24Murmur/1/3/iterations:1",1,0.632729,0.632704,s,,,,,,0.5,8.38861e+06,0.5
"Chained24Murmur/2/3/iterations:1",1,1.18907,1.18904,s,,,,,,0.5,1.67772e+07,0.75
"Chained24Tab/0/0/iterations:1",1,0.398362,0.398354,s,,,,,,0.25,5.59241e+06,0.25
"Chained24Tab/1/0/iterations:1",1,0.567676,0.567643,s,,,,,,0.25,8.38861e+06,0.5
"Chained24Tab/2/0/iterations:1",1,1.07277,1.07272,s,,,,,,0.25,1.67772e+07,0.75
"Chained24Tab/0/1/iterations:1",1,0.449075,0.449052,s,,,,,,0.35,5.59241e+06,0.25
"Chained24Tab/1/1/iterations:1",1,0.636335,0.636305,s,,,,,,0.35,8.38861e+06,0.5
"Chained24Tab/2/1/iterations:1",1,1.19566,1.19561,s,,,,,,0.35,1.67772e+07,0.75
"Chained24Tab/0/2/iterations:1",1,0.501342,0.50132,s,,,,,,0.45,5.59241e+06,0.25
"Chained24Tab/1/2/iterations:1",1,0.713194,0.713153,s,,,,,,0.45,8.38861e+06,0.5
"Chained24Tab/2/2/iterations:1",1,1.34046,1.34042,s,,,,,,0.45,1.67772e+07,0.75
"Chained24Tab/0/3/iterations:1",1,0.524493,0.52446,s,,,,,,0.5,5.59241e+06,0.25
"Chained24Tab/1/3/iterations:1",1,0.752128,0.752087,s,,,,,,0.5,8.38861e+06,0.5
"Chained24Tab/2/3/iterations:1",1,1.4177,1.41764,s,,,,,,0.5,1.67772e+07,0.75
"QPMAddH/0/3/iterations:1",1,0.265336,0.265316,s,,,,,,0.5,5.59241e+06,0.25
